,index,Commodity,Date,Unit,Minimum,Maximum,Price,Day,Month,Year
384,27357,Potato White,2014-10-08,Kg,36.0,38.0,37.0,8,10,2014
385,27427,Potato White,2014-10-09,Kg,38.0,40.0,39.0,9,10,2014
386,27498,Potato White,2014-10-10,Kg,38.0,40.0,39.0,10,10,2014
387,27568,Potato White,2014-10-12,Kg,48.0,50.0,49.0,12,10,2014
388,27639,Potato White,2014-10-13,Kg,46.0,48.0,47.0,13,10,2014
389,27711,Potato White,2014-10-14,Kg,47.0,48.0,47.5,14,10,2014
390,27784,Potato White,2014-10-15,Kg,48.0,50.0,49.0,15,10,2014
391,27826,Potato White,2014-10-16,Kg,41.0,42.0,41.5,16,10,2014
392,27894,Potato White,2014-10-17,Kg,40.0,42.0,41.0,17,10,2014
393,27964,Potato White,2014-10-19,Kg,48.0,50.0,49.0,19,10,2014
394,28035,Potato White,2014-10-20,Kg,48.0,52.0,50.0,20,10,2014
395,28106,Potato White,2014-10-21,Kg,48.0,52.0,50.0,21,10,2014
396,28180,Potato White,2014-10-22,Kg,55.0,60.0,57.5,22,10,2014
397,28255,Potato White,2014-10-23,Kg,45.0,50.0,47.5,23,10,2014
398,28329,Potato White,2014-10-24,Kg,31.0,38.0,34.5,24,10,2014
399,28403,Potato White,2014-10-25,Kg,35.0,38.0,36.5,25,10,2014
400,28467,Potato White,2014-10-26,Kg,32.0,34.0,33.0,26,10,2014
401,28514,Potato White,2014-10-27,Kg,34.0,36.0,35.0,27,10,2014
402,28557,Potato White,2014-10-28,Kg,34.0,36.0,35.0,28,10,2014
403,28603,Potato White,2014-10-29,Kg,34.0,36.0,35.0,29,10,2014
404,28659,Potato White,2014-10-30,Kg,34.0,36.0,35.0,30,10,2014
405,28725,Potato White,2014-10-31,Kg,48.0,50.0,49.0,31,10,2014
406,28792,Potato White,2014-11-01,Kg,45.0,50.0,47.5,1,11,2014
407,28862,Potato White,2014-11-02,Kg,38.0,46.0,42.0,2,11,2014
408,28933,Potato White,2014-11-03,Kg,45.0,48.0,46.5,3,11,2014
409,29001,Potato White,2014-11-04,Kg,45.0,48.0,46.5,4,11,2014
410,29070,Potato White,2014-11-05,Kg,45.0,46.0,45.5,5,11,2014
411,29139,Potato White,2014-11-06,Kg,42.0,45.0,43.5,6,11,2014
412,29207,Potato White,2014-11-07,Kg,45.0,47.0,46.0,7,11,2014
413,29276,Potato White,2014-11-08,Kg,42.0,44.0,43.0,8,11,2014
414,29346,Potato White,2014-11-09,Kg,36.0,40.0,38.0,9,11,2014
415,29416,Potato White,2014-11-10,Kg,42.0,44.0,43.0,10,11,2014
416,29487,Potato White,2014-11-11,Kg,40.0,42.0,41.0,11,11,2014
417,29560,Potato White,2014-11-12,Kg,40.0,42.0,41.0,12,11,2014
418,29632,Potato White,2014-11-13,Kg,40.0,42.0,41.0,13,11,2014
419,29704,Potato White,2014-11-14,Kg,40.0,42.0,41.0,14,11,2014
420,29773,Potato White,2014-11-15,Kg,40.0,42.0,41.0,15,11,2014
421,29842,Potato White,2014-11-16,Kg,38.0,40.0,39.0,16,11,2014
422,29913,Potato White,2014-11-17,Kg,38.0,40.0,39.0,17,11,2014
423,29987,Potato White,2014-11-18,Kg,38.0,40.0,39.0,18,11,2014
424,30062,Potato White,2014-11-19,Kg,35.0,38.0,36.5,19,11,2014
425,30135,Potato White,2014-11-20,Kg,35.0,38.0,36.5,20,11,2014
426,30210,Potato White,2014-11-21,Kg,34.0,36.0,35.0,21,11,2014
427,30286,Potato White,2014-11-22,Kg,34.0,36.0,35.0,22,11,2014
428,30351,Potato White,2014-11-23,Kg,28.0,30.0,29.0,23,11,2014
429,30422,Potato White,2014-11-24,Kg,35.0,37.0,36.0,24,11,2014
430,30493,Potato White,2014-11-25,Kg,35.0,38.0,36.5,25,11,2014
431,30563,Potato White,2014-11-26,Kg,35.0,38.0,36.5,26,11,2014
432,30633,Potato White,2014-11-27,Kg,35.0,37.0,36.0,27,11,2014
433,30696,Potato White,2014-11-28,Kg,36.0,38.0,37.0,28,11,2014
434,30766,Potato White,2014-11-29,Kg,35.0,36.0,35.5,29,11,2014
435,30837,Potato White,2014-11-30,Kg,35.0,37.0,36.0,30,11,2014
436,30901,Potato White,2014-12-01,Kg,35.0,38.0,36.5,1,12,2014
437,30974,Potato White,2014-12-02,Kg,30.0,32.0,31.0,2,12,2014
438,31048,Potato White,2014-12-03,Kg,28.0,31.0,29.5,3,12,2014
439,31122,Potato White,2014-12-04,Kg,32.0,33.0,32.5,4,12,2014
440,31194,Potato White,2014-12-05,Kg,30.0,32.0,31.0,5,12,2014
441,31267,Potato White,2014-12-06,Kg,30.0,32.0,31.0,6,12,2014
442,31339,Potato White,2014-12-07,Kg,30.0,33.0,31.5,7,12,2014
443,31411,Potato White,2014-12-08,Kg,26.0,30.0,28.0,8,12,2014
444,31479,Potato White,2014-12-09,Kg,31.0,32.0,31.5,9,12,2014
445,31540,Potato White,2014-12-10,Kg,30.0,32.0,31.0,10,12,2014
446,31601,Potato White,2014-12-11,Kg,30.0,35.0,32.5,11,12,2014
447,31671,Potato White,2014-12-12,Kg,25.0,27.0,26.0,12,12,2014
448,31743,Potato White,2014-12-13,Kg,22.0,25.0,23.5,13,12,2014
449,31814,Potato White,2014-12-14,Kg,22.0,25.0,23.5,14,12,2014
450,31885,Potato White,2014-12-15,Kg,22.0,25.0,23.5,15,12,2014
451,32030,Potato White,2014-12-17,Kg,23.0,25.0,24.0,17,12,2014
452,32100,Potato White,2014-12-18,Kg,20.0,24.0,22.0,18,12,2014
453,32175,Potato White,2014-12-19,Kg,22.0,25.0,23.5,19,12,2014
454,32249,Potato White,2014-12-21,Kg,21.0,24.0,22.5,21,12,2014
455,32320,Potato White,2014-12-22,Kg,20.0,22.0,21.0,22,12,2014
456,32393,Potato White,2014-12-23,Kg,20.0,24.0,22.0,23,12,2014
457,32466,Potato White,2014-12-24,Kg,20.0,22.0,21.0,24,12,2014
458,32540,Potato White,2014-12-25,Kg,20.0,22.0,21.0,25,12,2014
459,32610,Potato White,2014-12-26,Kg,20.0,22.0,21.0,26,12,2014
460,32685,Potato White,2014-12-27,Kg,20.0,22.0,21.0,27,12,2014
461,32761,Potato White,2014-12-28,Kg,20.0,21.0,20.5,28,12,2014
462,32837,Potato White,2014-12-29,Kg,20.0,22.0,21.0,29,12,2014
463,32913,Potato White,2014-12-30,Kg,20.0,22.0,21.0,30,12,2014
464,32990,Potato White,2014-12-31,Kg,18.0,20.0,19.0,31,12,2014
465,33069,Potato White,2015-01-01,Kg,19.0,21.0,20.0,1,1,2015
466,33148,Potato White,2015-01-02,Kg,18.0,20.0,19.0,2,1,2015
467,33226,Potato White,2015-01-03,Kg,20.0,22.0,21.0,3,1,2015
468,33303,Potato White,2015-01-04,Kg,18.0,20.0,19.0,4,1,2015
469,33380,Potato White,2015-01-05,Kg,19.0,21.0,20.0,5,1,2015
470,33459,Potato White,2015-01-06,Kg,19.0,20.0,19.5,6,1,2015
471,33536,Potato White,2015-01-07,Kg,18.0,22.0,20.0,7,1,2015
472,33614,Potato White,2015-01-08,Kg,19.0,21.0,20.0,8,1,2015
473,33690,Potato White,2015-01-09,Kg,19.0,22.0,20.5,9,1,2015
474,33768,Potato White,2015-01-11,Kg,18.0,21.0,19.5,11,1,2015
475,33843,Potato White,2015-01-12,Kg,18.0,20.0,19.0,12,1,2015
476,33922,Potato White,2015-01-13,Kg,17.0,20.0,18.5,13,1,2015
477,34003,Potato White,2015-01-14,Kg,18.0,20.0,19.0,14,1,2015
478,34084,Potato White,2015-01-15,Kg,18.0,20.0,19.0,15,1,2015
479,34152,Potato White,2015-01-16,Kg,18.0,19.0,18.5,16,1,2015
480,34228,Potato White,2015-01-17,Kg,18.0,20.0,19.0,17,1,2015
481,34305,Potato White,2015-01-18,Kg,17.0,18.0,17.5,18,1,2015
482,34381,Potato White,2015-01-19,Kg,18.0,19.0,18.5,19,1,2015
483,34460,Potato White,2015-01-20,Kg,18.0,20.0,19.0,20,1,2015
484,34531,Potato White,2015-01-21,Kg,18.0,19.0,18.5,21,1,2015
485,34606,Potato White,2015-01-22,Kg,18.0,20.0,19.0,22,1,2015
486,34683,Potato White,2015-01-23,Kg,18.0,20.0,19.0,23,1,2015
487,34760,Potato White,2015-01-25,Kg,17.0,18.0,17.5,25,1,2015
488,34837,Potato White,2015-01-26,Kg,18.0,20.0,19.0,26,1,2015
489,34912,Potato White,2015-01-27,Kg,18.0,19.0,18.5,27,1,2015
490,34987,Potato White,2015-01-28,Kg,18.0,19.0,18.5,28,1,2015
491,35064,Potato White,2015-01-29,Kg,18.0,19.0,18.5,29,1,2015
492,35143,Potato White,2015-01-31,Kg,18.0,20.0,19.0,31,1,2015
493,35222,Potato White,2015-02-01,Kg,18.0,20.0,19.0,1,2,2015
494,35299,Potato White,2015-02-02,Kg,18.0,20.0,19.0,2,2,2015
495,35377,Potato White,2015-02-03,Kg,18.0,20.0,19.0,3,2,2015
496,35455,Potato White,2015-02-04,Kg,18.0,20.0,19.0,4,2,2015
497,35530,Potato White,2015-02-05,Kg,16.0,18.0,17.0,5,2,2015
498,35605,Potato White,2015-02-06,Kg,16.0,18.0,17.0,6,2,2015
499,35682,Potato White,2015-02-07,Kg,16.0,18.0,17.0,7,2,2015
500,35760,Potato White,2015-02-08,Kg,16.0,18.0,17.0,8,2,2015
501,35837,Potato White,2015-02-09,Kg,16.0,18.0,17.0,9,2,2015
502,35914,Potato White,2015-02-10,Kg,16.0,18.0,17.0,10,2,2015
503,35992,Potato White,2015-02-11,Kg,16.0,18.0,17.0,11,2,2015
504,36070,Potato White,2015-02-12,Kg,16.0,18.0,17.0,12,2,2015
505,36147,Potato White,2015-02-13,Kg,16.0,18.0,17.0,13,2,2015
506,36223,Potato White,2015-02-14,Kg,15.0,16.0,15.5,14,2,2015
507,36301,Potato White,2015-02-15,Kg,15.0,16.0,15.5,15,2,2015
508,36379,Potato White,2015-02-16,Kg,15.0,16.0,15.5,16,2,2015
509,36456,Potato White,2015-02-18,Kg,15.0,16.0,15.5,18,2,2015
510,36535,Potato White,2015-02-19,Kg,15.0,16.0,15.5,19,2,2015
511,36613,Potato White,2015-02-20,Kg,16.0,18.0,17.0,20,2,2015
512,36691,Potato White,2015-02-22,Kg,16.0,18.0,17.0,22,2,2015
513,36770,Potato White,2015-02-23,Kg,16.0,18.0,17.0,23,2,2015
514,36851,Potato White,2015-02-24,Kg,16.0,18.0,17.0,24,2,2015
515,36928,Potato White,2015-02-25,Kg,15.0,18.0,16.5,25,2,2015
516,37001,Potato White,2015-02-26,Kg,15.0,18.0,16.5,26,2,2015
517,37076,Potato White,2015-02-27,Kg,16.0,18.0,17.0,27,2,2015
518,37151,Potato White,2015-03-01,Kg,15.0,18.0,16.5,1,3,2015
519,37227,Potato White,2015-03-02,Kg,16.0,18.0,17.0,2,3,2015
520,37299,Potato White,2015-03-03,Kg,16.0,18.0,17.0,3,3,2015
521,37376,Potato White,2015-03-06,Kg,16.0,18.0,17.0,6,3,2015
522,37452,Potato White,2015-03-09,Kg,16.0,18.0,17.0,9,3,2015
523,37522,Potato White,2015-03-10,Kg,15.0,18.0,16.5,10,3,2015
524,37597,Potato White,2015-03-11,Kg,14.0,15.0,14.5,11,3,2015
525,37670,Potato White,2015-03-12,Kg,16.0,17.0,16.5,12,3,2015
526,37742,Potato White,2015-03-13,Kg,15.0,16.0,15.5,13,3,2015
527,37814,Potato White,2015-03-14,Kg,14.0,16.0,15.0,14,3,2015
528,37892,Potato White,2015-03-15,Kg,14.0,16.0,15.0,15,3,2015
529,37931,Potato White,2015-03-16,Kg,14.0,16.0,15.0,16,3,2015
530,38008,Potato White,2015-03-17,Kg,14.0,16.0,15.0,17,3,2015
531,38085,Potato White,2015-03-18,Kg,14.0,16.0,15.0,18,3,2015
532,38163,Potato White,2015-03-19,Kg,14.0,16.0,15.0,19,3,2015
533,38241,Potato White,2015-03-20,Kg,14.0,16.0,15.0,20,3,2015
534,38320,Potato White,2015-03-21,Kg,14.0,16.0,15.0,21,3,2015
535,38399,Potato White,2015-03-22,Kg,14.0,17.0,15.5,22,3,2015
536,38478,Potato White,2015-03-23,Kg,14.0,16.0,15.0,23,3,2015
537,38557,Potato White,2015-03-24,Kg,14.0,16.0,15.0,24,3,2015
538,38634,Potato White,2015-03-25,Kg,14.0,16.0,15.0,25,3,2015
539,38713,Potato White,2015-03-26,Kg,13.0,15.0,14.0,26,3,2015
540,38789,Potato White,2015-03-27,Kg,11.0,13.0,12.0,27,3,2015
541,38866,Potato White,2015-03-28,Kg,11.0,13.0,12.0,28,3,2015
542,38939,Potato White,2015-03-29,Kg,12.0,13.0,12.5,29,3,2015
543,39012,Potato White,2015-03-30,Kg,12.0,13.0,12.5,30,3,2015
544,39090,Potato White,2015-03-31,Kg,12.0,13.0,12.5,31,3,2015
545,39168,Potato White,2015-04-01,Kg,11.0,12.0,11.5,1,4,2015
546,39247,Potato White,2015-04-02,Kg,10.0,12.0,11.0,2,4,2015
547,39325,Potato White,2015-04-03,Kg,14.0,16.0,15.0,3,4,2015
548,39402,Potato White,2015-04-04,Kg,13.0,15.0,14.0,4,4,2015
549,39479,Potato White,2015-04-05,Kg,13.0,15.0,14.0,5,4,2015
550,39555,Potato White,2015-04-06,Kg,13.0,15.0,14.0,6,4,2015
551,39632,Potato White,2015-04-07,Kg,12.0,14.0,13.0,7,4,2015
552,39707,Potato White,2015-04-08,Kg,13.0,15.0,14.0,8,4,2015
553,39783,Potato White,2015-04-10,Kg,16.0,17.0,16.5,10,4,2015
554,39862,Potato White,2015-04-12,Kg,12.0,13.0,12.5,12,4,2015
555,39936,Potato White,2015-04-13,Kg,12.0,13.0,12.5,13,4,2015
556,40011,Potato White,2015-04-14,Kg,12.0,13.0,12.5,14,4,2015
557,40084,Potato White,2015-04-15,Kg,10.0,12.0,11.0,15,4,2015
558,40160,Potato White,2015-04-16,Kg,11.0,12.0,11.5,16,4,2015
559,40236,Potato White,2015-04-17,Kg,11.0,12.0,11.5,17,4,2015
560,40311,Potato White,2015-04-18,Kg,11.0,12.0,11.5,18,4,2015
561,40387,Potato White,2015-04-19,Kg,11.0,12.0,11.5,19,4,2015
562,40460,Potato White,2015-04-20,Kg,11.0,12.0,11.5,20,4,2015
563,40536,Potato White,2015-04-21,Kg,11.0,12.0,11.5,21,4,2015
564,40610,Potato White,2015-04-22,Kg,11.0,12.0,11.5,22,4,2015
565,40684,Potato White,2015-04-23,Kg,11.0,12.0,11.5,23,4,2015
566,40758,Potato White,2015-04-24,Kg,11.0,12.0,11.5,24,4,2015
567,40834,Potato White,2015-04-25,Kg,11.0,13.0,12.0,25,4,2015
568,40906,Potato White,2015-04-26,Kg,11.0,13.0,12.0,26,4,2015
569,40978,Potato White,2015-04-27,Kg,11.0,13.0,12.0,27,4,2015
570,41051,Potato White,2015-04-28,Kg,11.0,12.0,11.5,28,4,2015
571,41124,Potato White,2015-04-29,Kg,13.0,14.0,13.5,29,4,2015
572,41195,Potato White,2015-04-30,Kg,14.0,15.0,14.5,30,4,2015
573,41266,Potato White,2015-05-01,Kg,13.0,15.0,14.0,1,5,2015
574,41332,Potato White,2015-05-02,Kg,13.0,14.0,13.5,2,5,2015
575,41396,Potato White,2015-05-03,Kg,11.0,12.0,11.5,3,5,2015
576,41468,Potato White,2015-05-04,Kg,11.0,12.0,11.5,4,5,2015
577,41540,Potato White,2015-05-05,Kg,11.0,12.0,11.5,5,5,2015
578,41612,Potato White,2015-05-06,Kg,11.0,12.0,11.5,6,5,2015
579,41687,Potato White,2015-05-07,Kg,11.0,12.0,11.5,7,5,2015
580,41762,Potato White,2015-05-08,Kg,11.0,12.0,11.5,8,5,2015
581,41835,Potato White,2015-05-10,Kg,11.0,12.0,11.5,10,5,2015
582,41908,Potato White,2015-05-11,Kg,11.0,12.0,11.5,11,5,2015
583,41981,Potato White,2015-05-12,Kg,10.0,12.0,11.0,12,5,2015
584,42054,Potato White,2015-05-13,Kg,10.0,12.0,11.0,13,5,2015
585,42126,Potato White,2015-05-14,Kg,10.0,12.0,11.0,14,5,2015
586,42197,Potato White,2015-05-15,Kg,10.0,12.0,11.0,15,5,2015
587,42269,Potato White,2015-05-16,Kg,10.0,12.0,11.0,16,5,2015
588,42340,Potato White,2015-05-17,Kg,10.0,12.0,11.0,17,5,2015
589,42411,Potato White,2015-05-18,Kg,10.0,12.0,11.0,18,5,2015
590,42482,Potato White,2015-05-19,Kg,10.0,12.0,11.0,19,5,2015
591,42553,Potato White,2015-05-20,Kg,10.0,12.0,11.0,20,5,2015
592,42624,Potato White,2015-05-21,Kg,10.0,12.0,11.0,21,5,2015
593,42695,Potato White,2015-05-22,Kg,10.0,12.0,11.0,22,5,2015
594,42766,Potato White,2015-05-23,Kg,10.0,12.0,11.0,23,5,2015
595,42837,Potato White,2015-05-24,Kg,10.0,12.0,11.0,24,5,2015
596,42907,Potato White,2015-05-25,Kg,10.0,12.0,11.0,25,5,2015
597,42977,Potato White,2015-05-26,Kg,10.0,12.0,11.0,26,5,2015
598,43047,Potato White,2015-05-27,Kg,10.0,12.0,11.0,27,5,2015
599,43117,Potato White,2015-05-28,Kg,10.0,12.0,11.0,28,5,2015
600,43187,Potato White,2015-05-29,Kg,10.0,12.0,11.0,29,5,2015
601,43256,Potato White,2015-05-30,Kg,10.0,12.0,11.0,30,5,2015
602,43327,Potato White,2015-05-31,Kg,10.0,12.0,11.0,31,5,2015
603,43394,Potato White,2015-06-01,Kg,10.0,12.0,11.0,1,6,2015
604,43462,Potato White,2015-06-02,Kg,10.0,12.0,11.0,2,6,2015
605,43530,Potato White,2015-06-03,Kg,10.0,12.0,11.0,3,6,2015
606,43598,Potato White,2015-06-04,Kg,10.0,12.0,11.0,4,6,2015
607,43667,Potato White,2015-06-05,Kg,10.0,12.0,11.0,5,6,2015
608,43736,Potato White,2015-06-06,Kg,11.0,13.0,12.0,6,6,2015
609,43806,Potato White,2015-06-07,Kg,14.0,16.0,15.0,7,6,2015
610,43876,Potato White,2015-06-08,Kg,14.0,16.0,15.0,8,6,2015
611,43946,Potato White,2015-06-09,Kg,14.0,16.0,15.0,9,6,2015
612,44015,Potato White,2015-06-10,Kg,13.0,15.0,14.0,10,6,2015
613,44083,Potato White,2015-06-11,Kg,14.0,16.0,15.0,11,6,2015
614,44152,Potato White,2015-06-12,Kg,14.0,16.0,15.0,12,6,2015
615,44221,Potato White,2015-06-13,Kg,14.0,16.0,15.0,13,6,2015
616,44291,Potato White,2015-06-14,Kg,14.0,16.0,15.0,14,6,2015
617,44361,Potato White,2015-06-15,Kg,14.0,16.0,15.0,15,6,2015
618,44430,Potato White,2015-06-16,Kg,17.0,19.0,18.0,16,6,2015
619,44499,Potato White,2015-06-17,Kg,14.0,16.0,15.0,17,6,2015
620,44569,Potato White,2015-06-18,Kg,14.0,16.0,15.0,18,6,2015
621,44639,Potato White,2015-06-19,Kg,14.0,16.0,15.0,19,6,2015
622,44709,Potato White,2015-06-20,Kg,14.0,17.0,15.5,20,6,2015
623,44780,Potato White,2015-06-21,Kg,14.0,16.0,15.0,21,6,2015
624,44850,Potato White,2015-06-22,Kg,14.0,16.0,15.0,22,6,2015
625,44920,Potato White,2015-06-23,Kg,14.0,16.0,15.0,23,6,2015
626,44988,Potato White,2015-06-24,Kg,14.0,16.0,15.0,24,6,2015
627,45056,Potato White,2015-06-25,Kg,14.0,16.0,15.0,25,6,2015
628,45124,Potato White,2015-06-26,Kg,14.0,16.0,15.0,26,6,2015
629,45192,Potato White,2015-06-27,Kg,16.0,18.0,17.0,27,6,2015
630,45261,Potato White,2015-06-28,Kg,15.0,17.0,16.0,28,6,2015
631,45329,Potato White,2015-06-29,Kg,15.0,17.0,16.0,29,6,2015
632,45397,Potato White,2015-06-30,Kg,20.0,23.0,21.5,30,6,2015
633,45465,Potato White,2015-07-01,Kg,15.0,17.0,16.0,1,7,2015
634,45534,Potato White,2015-07-02,Kg,15.0,17.0,16.0,2,7,2015
635,45603,Potato White,2015-07-03,Kg,15.0,17.0,16.0,3,7,2015
636,45740,Potato White,2015-07-05,Kg,15.0,17.0,16.0,5,7,2015
637,45809,Potato White,2015-07-06,Kg,15.0,17.0,16.0,6,7,2015
638,45877,Potato White,2015-07-07,Kg,15.0,17.0,16.0,7,7,2015
639,45945,Potato White,2015-07-08,Kg,15.0,17.0,16.0,8,7,2015
640,46013,Potato White,2015-07-09,Kg,15.0,17.0,16.0,9,7,2015
641,46082,Potato White,2015-07-10,Kg,15.0,17.0,16.0,10,7,2015
642,46150,Potato White,2015-07-11,Kg,17.0,19.0,18.0,11,7,2015
643,46218,Potato White,2015-07-12,Kg,15.0,17.0,16.0,12,7,2015
644,46286,Potato White,2015-07-13,Kg,15.0,17.0,16.0,13,7,2015
645,46353,Potato White,2015-07-14,Kg,15.0,18.0,16.5,14,7,2015
646,46419,Potato White,2015-07-15,Kg,15.0,17.0,16.0,15,7,2015
647,46486,Potato White,2015-07-16,Kg,15.0,17.0,16.0,16,7,2015
648,46556,Potato White,2015-07-17,Kg,15.0,17.0,16.0,17,7,2015
649,46626,Potato White,2015-07-18,Kg,17.0,19.0,18.0,18,7,2015
650,46695,Potato White,2015-07-19,Kg,15.0,19.0,17.0,19,7,2015
651,46765,Potato White,2015-07-20,Kg,16.0,19.0,17.5,20,7,2015
652,46835,Potato White,2015-07-21,Kg,25.0,30.0,27.5,21,7,2015
653,46903,Potato White,2015-07-22,Kg,15.0,20.0,17.5,22,7,2015
654,46973,Potato White,2015-07-23,Kg,15.0,20.0,17.5,23,7,2015
655,47043,Potato White,2015-07-24,Kg,14.0,20.0,17.0,24,7,2015
656,47114,Potato White,2015-07-25,Kg,17.0,20.0,18.5,25,7,2015
657,47183,Potato White,2015-07-26,Kg,15.0,20.0,17.5,26,7,2015
658,47254,Potato White,2015-07-27,Kg,15.0,20.0,17.5,27,7,2015
659,47324,Potato White,2015-07-28,Kg,18.0,20.0,19.0,28,7,2015
660,47394,Potato White,2015-07-29,Kg,18.0,20.0,19.0,29,7,2015
661,47464,Potato White,2015-07-30,Kg,18.0,20.0,19.0,30,7,2015
662,47533,Potato White,2015-07-31,Kg,15.0,20.0,17.5,31,7,2015
663,47603,Potato White,2015-08-01,Kg,17.0,19.0,18.0,1,8,2015
664,47674,Potato White,2015-08-02,Kg,18.0,20.0,19.0,2,8,2015
665,47745,Potato White,2015-08-03,Kg,18.0,20.0,19.0,3,8,2015
666,47816,Potato White,2015-08-04,Kg,18.0,20.0,19.0,4,8,2015
667,47887,Potato White,2015-08-05,Kg,18.0,20.0,19.0,5,8,2015
668,47958,Potato White,2015-08-06,Kg,18.0,20.0,19.0,6,8,2015
669,48028,Potato White,2015-08-07,Kg,18.0,20.0,19.0,7,8,2015
670,48097,Potato White,2015-08-08,Kg,18.0,20.0,19.0,8,8,2015
671,48167,Potato White,2015-08-09,Kg,18.0,20.0,19.0,9,8,2015
672,48237,Potato White,2015-08-10,Kg,18.0,20.0,19.0,10,8,2015
673,48308,Potato White,2015-08-11,Kg,18.0,20.0,19.0,11,8,2015
674,48378,Potato White,2015-08-12,Kg,18.0,20.0,19.0,12,8,2015
675,48449,Potato White,2015-08-13,Kg,18.0,20.0,19.0,13,8,2015
676,48520,Potato White,2015-08-14,Kg,18.0,20.0,19.0,14,8,2015
677,48590,Potato White,2015-08-15,Kg,18.0,20.0,19.0,15,8,2015
678,48660,Potato White,2015-08-16,Kg,18.0,20.0,19.0,16,8,2015
679,48731,Potato White,2015-08-17,Kg,18.0,20.0,19.0,17,8,2015
680,48802,Potato White,2015-08-18,Kg,18.0,20.0,19.0,18,8,2015
681,48872,Potato White,2015-08-19,Kg,18.0,20.0,19.0,19,8,2015
682,48943,Potato White,2015-08-20,Kg,18.0,20.0,19.0,20,8,2015
683,49014,Potato White,2015-08-21,Kg,18.0,20.0,19.0,21,8,2015
684,49085,Potato White,2015-08-22,Kg,18.0,21.0,19.5,22,8,2015
685,49154,Potato White,2015-08-23,Kg,18.0,20.0,19.0,23,8,2015
686,49225,Potato White,2015-08-24,Kg,18.0,21.0,19.5,24,8,2015
687,49296,Potato White,2015-08-25,Kg,19.0,21.0,20.0,25,8,2015
688,49366,Potato White,2015-08-26,Kg,19.0,21.0,20.0,26,8,2015
689,49436,Potato White,2015-08-27,Kg,19.0,21.0,20.0,27,8,2015
690,49506,Potato White,2015-08-28,Kg,18.0,20.0,19.0,28,8,2015
691,49573,Potato White,2015-08-29,Kg,18.0,20.0,19.0,29,8,2015
692,49643,Potato White,2015-08-30,Kg,20.0,22.0,21.0,30,8,2015
693,49710,Potato White,2015-08-31,Kg,20.0,22.0,21.0,31,8,2015
694,49775,Potato White,2015-09-01,Kg,20.0,22.0,21.0,1,9,2015
695,49842,Potato White,2015-09-02,Kg,20.0,22.0,21.0,2,9,2015
696,49908,Potato White,2015-09-03,Kg,20.0,22.0,21.0,3,9,2015
697,49976,Potato White,2015-09-04,Kg,20.0,22.0,21.0,4,9,2015
698,50044,Potato White,2015-09-05,Kg,20.0,22.0,21.0,5,9,2015
699,50112,Potato White,2015-09-06,Kg,20.0,22.0,21.0,6,9,2015
700,50180,Potato White,2015-09-07,Kg,20.0,22.0,21.0,7,9,2015
701,50247,Potato White,2015-09-08,Kg,20.0,22.0,21.0,8,9,2015
702,50315,Potato White,2015-09-09,Kg,20.0,22.0,21.0,9,9,2015
703,50384,Potato White,2015-09-10,Kg,20.0,22.0,21.0,10,9,2015
704,50453,Potato White,2015-09-11,Kg,20.0,22.0,21.0,11,9,2015
705,50523,Potato White,2015-09-12,Kg,18.0,21.0,19.5,12,9,2015
706,50592,Potato White,2015-09-13,Kg,20.0,22.0,21.0,13,9,2015
707,50662,Potato White,2015-09-14,Kg,20.0,22.0,21.0,14,9,2015
708,50732,Potato White,2015-09-15,Kg,20.0,22.0,21.0,15,9,2015
709,50801,Potato White,2015-09-16,Kg,20.0,22.0,21.0,16,9,2015
710,50870,Potato White,2015-09-17,Kg,20.0,22.0,21.0,17,9,2015
711,50938,Potato White,2015-09-18,Kg,20.0,22.0,21.0,18,9,2015
712,51007,Potato White,2015-09-19,Kg,18.0,21.0,19.5,19,9,2015
713,51077,Potato White,2015-09-20,Kg,20.0,22.0,21.0,20,9,2015
714,51146,Potato White,2015-09-21,Kg,20.0,22.0,21.0,21,9,2015
715,51215,Potato White,2015-09-22,Kg,20.0,22.0,21.0,22,9,2015
716,51284,Potato White,2015-09-23,Kg,20.0,22.0,21.0,23,9,2015
717,51354,Potato White,2015-09-24,Kg,20.0,22.0,21.0,24,9,2015
718,51426,Potato White,2015-09-25,Kg,20.0,22.0,21.0,25,9,2015
719,51497,Potato White,2015-09-26,Kg,28.0,32.0,30.0,26,9,2015
720,51567,Potato White,2015-09-27,Kg,28.0,30.0,29.0,27,9,2015
721,51638,Potato White,2015-09-28,Kg,28.0,30.0,29.0,28,9,2015
722,51709,Potato White,2015-09-29,Kg,28.0,30.0,29.0,29,9,2015
723,51779,Potato White,2015-09-30,Kg,28.0,30.0,29.0,30,9,2015
724,51847,Potato White,2015-10-01,Kg,28.0,30.0,29.0,1,10,2015
725,51915,Potato White,2015-10-02,Kg,28.0,30.0,29.0,2,10,2015
726,51985,Potato White,2015-10-03,Kg,28.0,32.0,30.0,3,10,2015
727,52057,Potato White,2015-10-04,Kg,28.0,32.0,30.0,4,10,2015
728,52127,Potato White,2015-10-05,Kg,28.0,32.0,30.0,5,10,2015
729,52197,Potato White,2015-10-06,Kg,30.0,32.0,31.0,6,10,2015
730,52266,Potato White,2015-10-07,Kg,30.0,32.0,31.0,7,10,2015
731,52334,Potato White,2015-10-08,Kg,30.0,32.0,31.0,8,10,2015
732,52402,Potato White,2015-10-09,Kg,30.0,32.0,31.0,9,10,2015
